Province/State,Country/Region,Lat,Long,date,confirmed,recovered,death
NA,Japan,35.6762,139.6503,2020-01-27,4,1,0
NA,Japan,35.6762,139.6503,2020-01-28,7,1,0
NA,Japan,35.6762,139.6503,2020-01-29,7,1,0
NA,Japan,35.6762,139.6503,2020-01-30,11,1,0
NA,Japan,35.6762,139.6503,2020-01-31,15,1,0
NA,Japan,35.6762,139.6503,2020-02-01,20,1,0
NA,Japan,35.6762,139.6503,2020-02-02,20,1,0
NA,Japan,35.6762,139.6503,2020-02-03,20,1,0
NA,Japan,35.6762,139.6503,2020-02-04,22,1,0
NA,Japan,35.6762,139.6503,2020-02-05,22,1,0
NA,Japan,35.6762,139.6503,2020-02-06,45,1,0
NA,Japan,35.6762,139.6503,2020-02-07,25,1,0
NA,Japan,35.6762,139.6503,2020-02-08,25,1,0
NA,Japan,35.6762,139.6503,2020-02-09,26,1,0
NA,Japan,35.6762,139.6503,2020-02-10,26,4,0
NA,Japan,35.6762,139.6503,2020-02-11,26,9,0
NA,Japan,35.6762,139.6503,2020-02-12,28,9,0
NA,Japan,35.6762,139.6503,2020-02-13,28,9,1
NA,Japan,35.6762,139.6503,2020-02-14,29,9,1
NA,Japan,35.6762,139.6503,2020-02-15,43,12,1
NA,Japan,35.6762,139.6503,2020-02-16,59,12,1
NA,Japan,35.6762,139.6503,2020-02-17,66,12,1
NA,Japan,35.6762,139.6503,2020-02-18,74,13,1
NA,Japan,35.6762,139.6503,2020-02-19,84,18,1
NA,Japan,35.6762,139.6503,2020-02-20,94,18,1
NA,Japan,35.6762,139.6503,2020-02-21,105,22,1
NA,Japan,35.6762,139.6503,2020-02-22,122,22,1
NA,Japan,35.6762,139.6503,2020-02-23,147,22,1
NA,Japan,35.6762,139.6503,2020-02-24,159,22,1
NA,Japan,35.6762,139.6503,2020-02-25,170,22,1
NA,Japan,35.6762,139.6503,2020-02-26,189,22,2
NA,South Korea,37.5665,126.978,2020-01-22,1,0,0
NA,South Korea,37.5665,126.978,2020-01-23,1,0,0
NA,South Korea,37.5665,126.978,2020-01-24,2,0,0
NA,South Korea,37.5665,126.978,2020-01-25,2,0,0
NA,South Korea,37.5665,126.978,2020-01-26,3,0,0
NA,South Korea,37.5665,126.978,2020-01-27,4,0,0
NA,South Korea,37.5665,126.978,2020-01-28,4,0,0
NA,South Korea,37.5665,126.978,2020-01-29,4,0,0
NA,South Korea,37.5665,126.978,2020-01-30,4,0,0
NA,South Korea,37.5665,126.978,2020-01-31,11,0,0
NA,South Korea,37.5665,126.978,2020-02-01,12,0,0
NA,South Korea,37.5665,126.978,2020-02-02,15,0,0
NA,South Korea,37.5665,126.978,2020-02-03,15,0,0
NA,South Korea,37.5665,126.978,2020-02-04,16,0,0
NA,South Korea,37.5665,126.978,2020-02-05,19,0,0
NA,South Korea,37.5665,126.978,2020-02-06,23,0,0
NA,South Korea,37.5665,126.978,2020-02-07,24,1,0
NA,South Korea,37.5665,126.978,2020-02-08,24,1,0
NA,South Korea,37.5665,126.978,2020-02-09,25,3,0
NA,South Korea,37.5665,126.978,2020-02-10,27,3,0
NA,South Korea,37.5665,126.978,2020-02-11,28,3,0
NA,South Korea,37.5665,126.978,2020-02-12,28,7,0
NA,South Korea,37.5665,126.978,2020-02-13,28,7,0
NA,South Korea,37.5665,126.978,2020-02-14,28,7,0
NA,South Korea,37.5665,126.978,2020-02-15,28,9,0
NA,South Korea,37.5665,126.978,2020-02-16,29,9,0
NA,South Korea,37.5665,126.978,2020-02-17,30,10,0
NA,South Korea,37.5665,126.978,2020-02-18,31,12,0
NA,South Korea,37.5665,126.978,2020-02-19,31,12,0
NA,South Korea,37.5665,126.978,2020-02-20,104,16,1
NA,South Korea,37.5665,126.978,2020-02-21,204,16,2
NA,South Korea,37.5665,126.978,2020-02-22,433,16,2
NA,South Korea,37.5665,126.978,2020-02-23,602,18,6
NA,South Korea,37.5665,126.978,2020-02-24,833,18,8
NA,South Korea,37.5665,126.978,2020-02-25,977,22,10
NA,South Korea,37.5665,126.978,2020-02-26,1261,22,12
Taiwan,Taiwan,23.6978,120.9605,2020-01-22,1,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-01-23,1,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-01-24,3,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-01-25,3,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-01-26,4,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-01-27,5,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-01-28,8,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-01-29,8,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-01-30,9,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-01-31,10,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-02-01,10,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-02-02,10,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-02-03,10,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-02-04,11,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-02-05,11,0,0
Taiwan,Taiwan,23.6978,120.9605,2020-02-06,16,1,0
Taiwan,Taiwan,23.6978,120.9605,2020-02-07,16,1,0
Taiwan,Taiwan,23.6978,120.9605,2020-02-08,17,1,0
Taiwan,Taiwan,23.6978,120.9605,2020-02-09,18,1,0
Taiwan,Taiwan,23.6978,120.9605,2020-02-10,18,1,0
Taiwan,Taiwan,23.6978,120.9605,2020-02-11,18,1,0
Taiwan,Taiwan,23.6978,120.9605,2020-02-12,18,1,0
Taiwan,Taiwan,23.6978,120.9605,2020-02-13,18,1,0
Taiwan,Taiwan,23.6978,120.9605,2020-02-14,18,2,0
Taiwan,Taiwan,23.6978,120.9605,2020-02-15,18,2,0
Taiwan,Taiwan,23.6978,120.9605,2020-02-16,20,2,1
Taiwan,Taiwan,23.6978,120.9605,2020-02-17,22,2,1
Taiwan,Taiwan,23.6978,120.9605,2020-02-18,22,2,1
Taiwan,Taiwan,23.6978,120.9605,2020-02-19,23,2,1
Taiwan,Taiwan,23.6978,120.9605,2020-02-20,24,2,1
Taiwan,Taiwan,23.6978,120.9605,2020-02-21,26,2,1
Taiwan,Taiwan,23.6978,120.9605,2020-02-22,26,2,1
Taiwan,Taiwan,23.6978,120.9605,2020-02-23,28,2,1
Taiwan,Taiwan,23.6978,120.9605,2020-02-24,30,5,1
Taiwan,Taiwan,23.6978,120.9605,2020-02-25,31,5,1
Taiwan,Taiwan,23.6978,120.9605,2020-02-26,32,5,1
"Seattle, WA",US,47.7511,-120.74,2020-01-22,1,0,0
"Seattle, WA",US,47.7511,-120.74,2020-01-23,1,0,0
"Seattle, WA",US,47.7511,-120.74,2020-01-24,1,0,0
"Seattle, WA",US,47.7511,-120.74,2020-01-25,1,0,0
"Seattle, WA",US,47.7511,-120.74,2020-01-26,1,0,0
"Seattle, WA",US,47.7511,-120.74,2020-01-27,1,0,0
"Seattle, WA",US,47.7511,-120.74,2020-01-28,1,0,0
"Seattle, WA",US,47.7511,-120.74,2020-01-29,1,0,0
"Seattle, WA",US,47.7511,-120.74,2020-01-30,1,0,0
"Seattle, WA",US,47.7511,-120.74,2020-01-31,1,0,0
"Seattle, WA",US,47.7511,-120.74,2020-02-01,1,0,0
"Seattle, WA",US,47.7511,-120.74,2020-02-02,1,0,0
"Seattle, WA",US,47.7511,-120.74,2020-02-03,1,0,0
"Seattle, WA",US,47.7511,-120.74,2020-02-04,1,0,0
"Seattle, WA",US,47.7511,-120.74,2020-02-05,1,0,0
"Seattle, WA",US,47.7511,-120.74,2020-02-06,1,0,0
"Seattle, WA",US,47.7511,-120.74,2020-02-07,1,0,0
"Seattle, WA",US,47.7511,-120.74,2020-02-08,1,0,0
"Seattle, WA",US,47.7511,-120.74,2020-02-09,1,1,0
"Seattle, WA",US,47.7511,-120.74,2020-02-10,1,1,0
"Seattle, WA",US,47.7511,-120.74,2020-02-11,1,1,0
"Seattle, WA",US,47.7511,-120.74,2020-02-12,1,1,0
"Seattle, WA",US,47.7511,-120.74,2020-02-13,1,1,0
"Seattle, WA",US,47.7511,-120.74,2020-02-14,1,1,0
"Seattle, WA",US,47.7511,-120.74,2020-02-15,1,1,0
"Seattle, WA",US,47.7511,-120.74,2020-02-16,1,1,0
"Seattle, WA",US,47.7511,-120.74,2020-02-17,1,1,0
"Seattle, WA",US,47.7511,-120.74,2020-02-18,1,1,0
"Seattle, WA",US,47.7511,-120.74,2020-02-19,1,1,0
"Seattle, WA",US,47.7511,-120.74,2020-02-20,1,1,0
"Seattle, WA",US,47.7511,-120.74,2020-02-21,1,1,0
"Seattle, WA",US,47.7511,-120.74,2020-02-22,1,1,0
"Seattle, WA",US,47.7511,-120.74,2020-02-23,1,1,0
"Seattle, WA",US,47.7511,-120.74,2020-02-24,1,1,0
"Seattle, WA",US,47.7511,-120.74,2020-02-25,1,1,0
"Seattle, WA",US,47.7511,-120.74,2020-02-26,1,1,0
"Chicago, IL",US,40.6331,-89.3985,2020-01-22,0,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-01-23,0,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-01-24,1,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-01-25,1,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-01-26,1,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-01-27,1,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-01-28,1,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-01-29,1,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-01-30,1,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-01-31,2,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-01,2,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-02,2,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-03,2,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-04,2,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-05,2,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-06,2,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-07,2,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-08,2,0,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-09,2,2,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-10,2,2,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-11,2,2,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-12,2,2,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-13,2,2,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-14,2,2,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-15,2,2,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-16,2,2,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-17,2,2,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-18,2,2,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-19,2,2,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-20,2,2,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-21,2,2,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-22,2,2,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-23,2,2,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-24,2,2,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-25,2,2,0
"Chicago, IL",US,40.6331,-89.3985,2020-02-26,2,2,0
"Tempe, AZ",US,34.0489,-111.094,2020-01-22,0,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-01-23,0,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-01-24,0,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-01-25,0,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-01-26,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-01-27,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-01-28,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-01-29,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-01-30,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-01-31,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-01,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-02,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-03,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-04,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-05,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-06,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-07,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-08,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-09,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-10,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-11,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-12,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-13,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-14,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-15,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-16,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-17,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-18,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-19,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-20,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-21,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-22,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-23,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-24,1,0,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-25,1,1,0
"Tempe, AZ",US,34.0489,-111.094,2020-02-26,1,1,0
Macau,Macau,22.1987,113.5439,2020-01-22,1,0,0
Macau,Macau,22.1987,113.5439,2020-01-23,2,0,0
Macau,Macau,22.1987,113.5439,2020-01-24,2,0,0
Macau,Macau,22.1987,113.5439,2020-01-25,2,0,0
Macau,Macau,22.1987,113.5439,2020-01-26,5,0,0
Macau,Macau,22.1987,113.5439,2020-01-27,6,0,0
Macau,Macau,22.1987,113.5439,2020-01-28,7,0,0
Macau,Macau,22.1987,113.5439,2020-01-29,7,0,0
Macau,Macau,22.1987,113.5439,2020-01-30,7,0,0
Macau,Macau,22.1987,113.5439,2020-01-31,7,0,0
Macau,Macau,22.1987,113.5439,2020-02-01,7,0,0
Macau,Macau,22.1987,113.5439,2020-02-02,8,0,0
Macau,Macau,22.1987,113.5439,2020-02-03,8,0,0
Macau,Macau,22.1987,113.5439,2020-02-04,10,0,0
Macau,Macau,22.1987,113.5439,2020-02-05,10,0,0
Macau,Macau,22.1987,113.5439,2020-02-06,10,1,0
Macau,Macau,22.1987,113.5439,2020-02-07,10,1,0
Macau,Macau,22.1987,113.5439,2020-02-08,10,1,0
Macau,Macau,22.1987,113.5439,2020-02-09,10,1,0
Macau,Macau,22.1987,113.5439,2020-02-10,10,1,0
Macau,Macau,22.1987,113.5439,2020-02-11,10,1,0
Macau,Macau,22.1987,113.5439,2020-02-12,10,2,0
Macau,Macau,22.1987,113.5439,2020-02-13,10,3,0
Macau,Macau,22.1987,113.5439,2020-02-14,10,3,0
Macau,Macau,22.1987,113.5439,2020-02-15,10,3,0
Macau,Macau,22.1987,113.5439,2020-02-16,10,5,0
Macau,Macau,22.1987,113.5439,2020-02-17,10,5,0
Macau,Macau,22.1987,113.5439,2020-02-18,10,5,0
Macau,Macau,22.1987,113.5439,2020-02-19,10,5,0
Macau,Macau,22.1987,113.5439,2020-02-20,10,6,0
Macau,Macau,22.1987,113.5439,2020-02-21,10,6,0
Macau,Macau,22.1987,113.5439,2020-02-22,10,6,0
Macau,Macau,22.1987,113.5439,2020-02-23,10,6,0
Macau,Macau,22.1987,113.5439,2020-02-24,10,6,0
Macau,Macau,22.1987,113.5439,2020-02-25,10,7,0
Macau,Macau,22.1987,113.5439,2020-02-26,10,7,0
Hong Kong,Hong Kong,22.3193,114.1694,2020-01-22,0,0,0
Hong Kong,Hong Kong,22.3193,114.1694,2020-01-23,2,0,0
Hong Kong,Hong Kong,22.3193,114.1694,2020-01-24,2,0,0
Hong Kong,Hong Kong,22.3193,114.1694,2020-01-25,5,0,0
Hong Kong,Hong Kong,22.3193,114.1694,2020-01-26,8,0,0
Hong Kong,Hong Kong,22.3193,114.1694,2020-01-27,8,0,0
Hong Kong,Hong Kong,22.3193,114.1694,2020-01-28,8,0,0
Hong Kong,Hong Kong,22.3193,114.1694,2020-01-29,10,0,0
Hong Kong,Hong Kong,22.3193,114.1694,2020-01-30,10,0,0
Hong Kong,Hong Kong,22.3193,114.1694,2020-01-31,12,0,0
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-01,13,0,0
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-02,15,0,0
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-03,15,0,0
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-04,17,0,1
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-05,21,0,1
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-06,24,0,1
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-07,25,0,1
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-08,26,0,1
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-09,29,0,1
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-10,38,0,1
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-11,49,0,1
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-12,50,1,1
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-13,53,1,1
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-14,56,1,1
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-15,56,1,1
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-16,57,2,1
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-17,60,2,1
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-18,62,2,1
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-19,63,5,2
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-20,68,6,2
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-21,68,5,2
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-22,69,6,2
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-23,74,11,2
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-24,79,19,2
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-25,84,19,2
Hong Kong,Hong Kong,22.3193,114.1694,2020-02-26,91,24,2
NA,Singapore,1.3521,103.8198,2020-01-22,0,0,0
NA,Singapore,1.3521,103.8198,2020-01-23,1,0,0
NA,Singapore,1.3521,103.8198,2020-01-24,3,0,0
NA,Singapore,1.3521,103.8198,2020-01-25,3,0,0
NA,Singapore,1.3521,103.8198,2020-01-26,4,0,0
NA,Singapore,1.3521,103.8198,2020-01-27,5,0,0
NA,Singapore,1.3521,103.8198,2020-01-28,7,0,0
NA,Singapore,1.3521,103.8198,2020-01-29,7,0,0
NA,Singapore,1.3521,103.8198,2020-01-30,10,0,0
NA,Singapore,1.3521,103.8198,2020-01-31,13,0,0
NA,Singapore,1.3521,103.8198,2020-02-01,16,0,0
NA,Singapore,1.3521,103.8198,2020-02-02,18,0,0
NA,Singapore,1.3521,103.8198,2020-02-03,18,0,0
NA,Singapore,1.3521,103.8198,2020-02-04,24,0,0
NA,Singapore,1.3521,103.8198,2020-02-05,28,0,0
NA,Singapore,1.3521,103.8198,2020-02-06,28,0,0
NA,Singapore,1.3521,103.8198,2020-02-07,30,0,0
NA,Singapore,1.3521,103.8198,2020-02-08,33,2,0
NA,Singapore,1.3521,103.8198,2020-02-09,40,2,0
NA,Singapore,1.3521,103.8198,2020-02-10,45,2,0
NA,Singapore,1.3521,103.8198,2020-02-11,47,9,0
NA,Singapore,1.3521,103.8198,2020-02-12,50,15,0
NA,Singapore,1.3521,103.8198,2020-02-13,58,15,0
NA,Singapore,1.3521,103.8198,2020-02-14,67,17,0
NA,Singapore,1.3521,103.8198,2020-02-15,72,18,0
NA,Singapore,1.3521,103.8198,2020-02-16,75,18,0
NA,Singapore,1.3521,103.8198,2020-02-17,77,24,0
NA,Singapore,1.3521,103.8198,2020-02-18,81,29,0
NA,Singapore,1.3521,103.8198,2020-02-19,84,34,0
NA,Singapore,1.3521,103.8198,2020-02-20,84,34,0
NA,Singapore,1.3521,103.8198,2020-02-21,85,37,0
NA,Singapore,1.3521,103.8198,2020-02-22,85,37,0
NA,Singapore,1.3521,103.8198,2020-02-23,89,51,0
NA,Singapore,1.3521,103.8198,2020-02-24,89,51,0
NA,Singapore,1.3521,103.8198,2020-02-25,91,53,0
NA,Singapore,1.3521,103.8198,2020-02-26,93,62,0
NA,Vietnam,21.0278,105.8342,2020-01-22,0,0,0
NA,Vietnam,21.0278,105.8342,2020-01-23,2,0,0
NA,Vietnam,21.0278,105.8342,2020-01-24,2,0,0
NA,Vietnam,21.0278,105.8342,2020-01-25,2,0,0
NA,Vietnam,21.0278,105.8342,2020-01-26,2,0,0
NA,Vietnam,21.0278,105.8342,2020-01-27,2,0,0
NA,Vietnam,21.0278,105.8342,2020-01-28,2,0,0
NA,Vietnam,21.0278,105.8342,2020-01-29,2,0,0
NA,Vietnam,21.0278,105.8342,2020-01-30,2,0,0
NA,Vietnam,21.0278,105.8342,2020-01-31,2,0,0
NA,Vietnam,21.0278,105.8342,2020-02-01,6,1,0
NA,Vietnam,21.0278,105.8342,2020-02-02,6,1,0
NA,Vietnam,21.0278,105.8342,2020-02-03,8,1,0
NA,Vietnam,21.0278,105.8342,2020-02-04,8,1,0
NA,Vietnam,21.0278,105.8342,2020-02-05,8,1,0
NA,Vietnam,21.0278,105.8342,2020-02-06,10,1,0
NA,Vietnam,21.0278,105.8342,2020-02-07,10,1,0
NA,Vietnam,21.0278,105.8342,2020-02-08,13,1,0
NA,Vietnam,21.0278,105.8342,2020-02-09,13,1,0
NA,Vietnam,21.0278,105.8342,2020-02-10,14,1,0
NA,Vietnam,21.0278,105.8342,2020-02-11,15,6,0
NA,Vietnam,21.0278,105.8342,2020-02-12,15,6,0
NA,Vietnam,21.0278,105.8342,2020-02-13,16,7,0
NA,Vietnam,21.0278,105.8342,2020-02-14,16,7,0
NA,Vietnam,21.0278,105.8342,2020-02-15,16,7,0
NA,Vietnam,21.0278,105.8342,2020-02-16,16,7,0
NA,Vietnam,21.0278,105.8342,2020-02-17,16,7,0
NA,Vietnam,21.0278,105.8342,2020-02-18,16,7,0
NA,Vietnam,21.0278,105.8342,2020-02-19,16,7,0
NA,Vietnam,21.0278,105.8342,2020-02-20,16,7,0
NA,Vietnam,21.0278,105.8342,2020-02-21,16,14,0
NA,Vietnam,21.0278,105.8342,2020-02-22,16,14,0
NA,Vietnam,21.0278,105.8342,2020-02-23,16,14,0
NA,Vietnam,21.0278,105.8342,2020-02-24,16,14,0
NA,Vietnam,21.0278,105.8342,2020-02-25,16,16,0
NA,Vietnam,21.0278,105.8342,2020-02-26,16,16,0
NA,France,46.2276,2.2137,2020-01-22,0,0,0
NA,France,46.2276,2.2137,2020-01-23,0,0,0
NA,France,46.2276,2.2137,2020-01-24,2,0,0
NA,France,46.2276,2.2137,2020-01-25,3,0,0
NA,France,46.2276,2.2137,2020-01-26,3,0,0
NA,France,46.2276,2.2137,2020-01-27,3,0,0
NA,France,46.2276,2.2137,2020-01-28,4,0,0
NA,France,46.2276,2.2137,2020-01-29,5,0,0
NA,France,46.2276,2.2137,2020-01-30,5,0,0
NA,France,46.2276,2.2137,2020-01-31,5,0,0
NA,France,46.2276,2.2137,2020-02-01,6,0,0
NA,France,46.2276,2.2137,2020-02-02,6,0,0
NA,France,46.2276,2.2137,2020-02-03,6,0,0
NA,France,46.2276,2.2137,2020-02-04,6,0,0
NA,France,46.2276,2.2137,2020-02-05,6,0,0
NA,France,46.2276,2.2137,2020-02-06,6,0,0
NA,France,46.2276,2.2137,2020-02-07,6,0,0
NA,France,46.2276,2.2137,2020-02-08,11,0,0
NA,France,46.2276,2.2137,2020-02-09,11,0,0
NA,France,46.2276,2.2137,2020-02-10,11,0,0
NA,France,46.2276,2.2137,2020-02-11,11,0,0
NA,France,46.2276,2.2137,2020-02-12,11,2,0
NA,France,46.2276,2.2137,2020-02-13,11,2,0
NA,France,46.2276,2.2137,2020-02-14,11,2,0
NA,France,46.2276,2.2137,2020-02-15,12,4,1
NA,France,46.2276,2.2137,2020-02-16,12,4,1
NA,France,46.2276,2.2137,2020-02-17,12,4,1
NA,France,46.2276,2.2137,2020-02-18,12,4,1
NA,France,46.2276,2.2137,2020-02-19,12,4,1
NA,France,46.2276,2.2137,2020-02-20,12,4,1
NA,France,46.2276,2.2137,2020-02-21,12,4,1
NA,France,46.2276,2.2137,2020-02-22,12,4,1
NA,France,46.2276,2.2137,2020-02-23,12,4,1
NA,France,46.2276,2.2137,2020-02-24,12,4,1
NA,France,46.2276,2.2137,2020-02-25,14,11,1
NA,France,46.2276,2.2137,2020-02-26,18,11,2
NA,Nepal,28.3949,84.124,2020-01-22,0,0,0
NA,Nepal,28.3949,84.124,2020-01-23,0,0,0
NA,Nepal,28.3949,84.124,2020-01-24,0,0,0
NA,Nepal,28.3949,84.124,2020-01-25,1,0,0
NA,Nepal,28.3949,84.124,2020-01-26,1,0,0
NA,Nepal,28.3949,84.124,2020-01-27,1,0,0
NA,Nepal,28.3949,84.124,2020-01-28,1,0,0
NA,Nepal,28.3949,84.124,2020-01-29,1,0,0
NA,Nepal,28.3949,84.124,2020-01-30,1,0,0
NA,Nepal,28.3949,84.124,2020-01-31,1,0,0
NA,Nepal,28.3949,84.124,2020-02-01,1,0,0
NA,Nepal,28.3949,84.124,2020-02-02,1,0,0
NA,Nepal,28.3949,84.124,2020-02-03,1,0,0
NA,Nepal,28.3949,84.124,2020-02-04,1,0,0
NA,Nepal,28.3949,84.124,2020-02-05,1,0,0
NA,Nepal,28.3949,84.124,2020-02-06,1,0,0
NA,Nepal,28.3949,84.124,2020-02-07,1,0,0
NA,Nepal,28.3949,84.124,2020-02-08,1,0,0
NA,Nepal,28.3949,84.124,2020-02-09,1,0,0
NA,Nepal,28.3949,84.124,2020-02-10,1,0,0
NA,Nepal,28.3949,84.124,2020-02-11,1,0,0
NA,Nepal,28.3949,84.124,2020-02-12,1,1,0
NA,Nepal,28.3949,84.124,2020-02-13,1,1,0
NA,Nepal,28.3949,84.124,2020-02-14,1,1,0
NA,Nepal,28.3949,84.124,2020-02-15,1,1,0
NA,Nepal,28.3949,84.124,2020-02-16,1,1,0
NA,Nepal,28.3949,84.124,2020-02-17,1,1,0
NA,Nepal,28.3949,84.124,2020-02-18,1,1,0
NA,Nepal,28.3949,84.124,2020-02-19,1,1,0
NA,Nepal,28.3949,84.124,2020-02-20,1,1,0
NA,Nepal,28.3949,84.124,2020-02-21,1,1,0
NA,Nepal,28.3949,84.124,2020-02-22,1,1,0
NA,Nepal,28.3949,84.124,2020-02-23,1,1,0
NA,Nepal,28.3949,84.124,2020-02-24,1,1,0
NA,Nepal,28.3949,84.124,2020-02-25,1,1,0
NA,Nepal,28.3949,84.124,2020-02-26,1,1,0
NA,Malaysia,4.2105,101.9758,2020-01-22,0,0,0
NA,Malaysia,4.2105,101.9758,2020-01-23,0,0,0
NA,Malaysia,4.2105,101.9758,2020-01-24,0,0,0
NA,Malaysia,4.2105,101.9758,2020-01-25,3,0,0
